frame,ID,x,y
75,25,675.86,443.36
75,26,532.54,442.3
75,28,395.78,360.02
75,29,431.98,444.05
75,30,45.44,441.5
75,32,167.13,438.65
75,33,682.9,280.87
75,34,314.65,415.11
75,36,632.58,428.14
75,37,617.6,443.43
75,40,182.87,441.78
75,41,648.5,441.05
76,1,287.55,401.5
76,2,508.12,445.41
76,3,498.74,359.71
76,4,407.36,443.69
76,5,28.31,442.48
76,6,306.05,347.36
76,7,68.43,192.37
76,8,428.92,221.36
76,9,296.97,366.78
76,10,543.38,249.47
76,11,273.94,443.5
76,12,622.98,363.38
76,13,48.49,351.16
76,14,557.37,444.44
76,15,255.12,319.51
76,18,496.57,407.01
76,19,665.27,442.48
76,20,70.65,330.65
76,22,382.06,365.69
76,23,59.76,380.1
76,24,498.8,397.17
76,25,675.47,443.58
76,26,532.48,442.33
76,28,398.1,357.54
76,29,434.66,444.08
76,30,44.37,441.49
76,32,167.26,438.73
76,33,683.01,278.78
76,34,314.39,415.31
76,36,632.76,427.62
76,37,617.66,443.37
76,40,179.3,441.75
76,41,646.12,440.35
77,1,288.43,402.35
77,2,508.11,445.41
77,3,499.19,360.39
77,4,406.94,443.72
77,5,29.33,442.36
77,6,304.56,346.22
77,7,66.97,191.1
77,8,428.47,219.68
77,9,296.71,365.94
77,10,543.23,247.03
77,11,273.83,443.52
77,12,621.54,363.14
77,13,46.78,351.58
77,14,557.4,444.46
77,15,255.2,319.16
77,16,140.67,443.05
77,18,496.52,406.17
77,19,664.94,442.55
77,20,70.09,327.55
77,22,381.55,364.86
77,24,498.58,395.68
77,25,675.65,443.53
77,26,532.59,442.33
77,28,399.84,355.81
77,29,435.18,444.11
77,30,45.04,442.03
77,32,166.39,438.32
77,33,683.27,275.78
77,34,315.58,418.7
77,36,633.19,426.98
77,37,617.66,443.4
77,38,43.86,436.57
77,40,177.71,441.72
77,41,646.85,441.59
78,1,289.38,403.11
78,2,508.11,445.44
78,3,499.69,361.35
78,4,406.07,443.73
78,5,28.43,441.88
78,6,303.14,345.04
78,7,65.33,189.95
78,8,427.37,217.11
78,9,296.47,365.21
78,10,542.47,245.14
78,11,273.6,443.48
78,12,620.5,362.74
78,13,44.85,352.27
78,14,557.46,444.49
78,15,255.08,318.66
78,16,140.96,442.8
78,17,167.36,409.64
78,18,495.67,405.29
78,19,665.06,442.81
78,20,68.99,324.68
78,22,380.73,363.94
78,24,498.46,394.15
78,25,675.65,443.65
78,26,532.49,442.29
78,28,401.89,354.12
78,29,431.89,443.57
78,30,44.42,441.62
78,32,155.71,437.07
78,33,683.18,273.99
78,34,314.31,421.19
78,36,633.35,426.32
78,37,617.62,443.46
78,38,35.65,439.43
78,40,179.71,441.43
78,41,646.39,441.75
79,1,290.45,403.39
79,2,508.05,445.41
79,3,499.68,361.37
79,4,405.08,443.72
79,5,28.05,441.74
79,6,302.19,344.46
79,7,63.35,188.47
79,8,426.85,215.3
79,9,295.63,362.12
79,10,542.21,242.94
79,11,273.09,442.95
79,12,619.54,362.57
79,13,43.2,353.04
79,14,557.44,444.49
79,15,254.88,317.06
79,16,140.79,442.53
79,17,168.54,381.06
79,18,495.32,404.64
79,19,665.22,442.45
79,20,67.99,322.04
79,21,134.31,384.64
79,22,379.83,362.09
79,24,498.23,392.97
79,25,675.54,443.69
79,26,532.49,442.27
79,28,403.83,352.46
79,29,431.9,443.31
79,30,42.67,441.18
79,32,155.73,437.11
79,33,682.57,271.8
79,34,302.97,442.11
79,36,633.45,426.36
79,37,617.51,443.38
79,38,36.86,440.98
79,40,179.44,442.0
80,1,290.36,404.28
80,2,508.06,445.36
80,3,499.68,361.37
80,4,405.06,443.7
80,5,27.61,441.6
80,6,301.79,343.91
80,7,61.16,187.55
80,8,426.68,213.27
80,9,304.05,362.87
80,10,541.02,240.95
80,11,272.62,442.68
80,12,618.45,362.32
80,13,40.69,353.61
80,14,557.54,444.42
80,15,254.61,316.19
80,16,140.72,442.43
80,17,180.28,364.83
80,18,495.01,403.83
80,19,665.31,442.47
80,20,66.96,319.77
80,21,141.16,399.63
80,22,378.91,360.58
80,24,498.43,390.67
80,25,675.48,443.69
80,26,532.15,442.38
80,28,407.28,351.68
80,29,430.94,442.89
80,30,42.55,441.67
80,32,155.92,437.06
80,33,681.65,269.79
80,34,302.74,442.35
80,36,632.8,430.74
80,37,617.4,443.49
80,40,178.45,442.49
81,1,290.28,404.47
81,2,508.21,445.43
81,3,499.78,361.34
81,4,404.99,443.69
81,5,28.01,441.18
81,6,301.65,343.72
81,7,60.14,186.5
81,8,426.14,210.94
81,9,292.64,375.81
81,10,539.91,239.36
81,11,272.27,442.63
81,12,618.08,362.21
81,13,39.24,354.13
81,14,557.55,444.48
81,15,254.62,316.06
81,16,140.79,442.24
81,17,173.29,376.74
81,18,494.56,403.18
81,19,665.69,442.59
81,20,65.46,317.46
81,22,378.3,359.31
81,24,498.4,389.15
81,25,675.56,443.66
81,26,532.33,442.37
81,28,409.27,350.95
81,29,429.49,442.91
81,30,44.13,441.69
81,31,132.18,441.3
81,33,681.03,267.48
81,34,302.92,442.28
81,36,635.42,443.72
81,37,617.59,443.33
81,38,35.17,441.35
81,40,177.98,442.64
81,41,643.86,443.46
82,1,290.13,405.05
82,2,508.09,445.45
82,3,499.84,361.4
82,4,405.48,443.69
82,5,29.91,441.79
82,6,301.6,343.45
82,7,59.43,185.52
82,8,425.86,209.09
82,9,275.65,389.86
82,10,538.33,237.77
82,11,271.83,442.53
82,12,617.07,361.9
82,13,37.6,354.7
82,14,557.57,444.52
82,15,254.59,316.16
82,16,140.75,441.6
82,17,158.1,378.21
82,18,494.58,401.33
82,19,666.08,442.93
82,20,63.49,314.89
82,22,377.4,358.52
82,24,498.5,387.79
82,25,674.26,443.87
82,26,532.55,441.78
82,28,411.08,350.04
82,29,428.23,443.53
82,30,43.82,441.7
82,32,155.6,436.8
82,33,680.24,265.69
82,34,302.85,442.16
82,37,617.53,443.27
82,40,177.52,442.94
82,41,639.88,445.02
83,1,289.72,405.0
83,2,508.1,445.44
83,3,543.71,361.13
83,4,406.09,443.67
83,5,29.34,441.5
83,6,301.31,342.96
83,7,58.77,184.84
83,8,425.63,206.63
83,9,276.12,441.05
83,10,535.99,236.63
83,11,271.63,442.57
83,12,616.53,361.78
83,13,36.18,355.07
83,14,557.62,444.53
83,15,254.54,316.12
83,16,141.08,440.92
83,17,162.84,392.75
83,18,494.37,399.91
83,19,666.4,443.11
83,20,62.11,312.73
83,22,376.41,357.52
83,24,499.03,386.31
83,25,673.6,443.84
83,26,532.19,442.34
83,28,413.28,348.82
83,29,427.52,443.31
83,30,43.96,441.72
83,32,155.62,437.15
83,33,679.07,263.52
83,34,302.43,441.78
83,37,617.68,443.28
83,40,176.86,443.17
83,41,640.21,445.86
84,1,289.44,405.49
84,2,508.1,445.5
84,3,559.1,356.44
84,4,405.8,443.71
84,5,28.76,441.08
84,6,301.09,342.37
84,7,58.12,183.9
84,8,425.26,204.51
84,9,276.19,440.47
84,10,534.6,235.54
84,11,271.57,442.96
84,12,616.15,361.67
84,13,34.97,355.21
84,14,557.66,444.53
84,15,254.52,315.99
84,16,142.32,441.39
84,17,168.43,402.12
84,18,493.99,398.11
84,19,666.48,443.11
84,20,60.43,310.16
84,22,375.9,356.71
84,24,498.99,386.41
84,25,672.51,444.07
84,26,532.19,442.37
84,28,414.49,347.64
84,29,426.45,443.43
84,30,43.29,441.8
84,32,190.72,429.93
84,33,677.55,261.19
84,34,302.07,441.35
84,37,617.54,443.37
84,40,176.07,443.01
84,41,640.97,445.88
85,1,289.6,406.44
85,2,508.08,445.53
85,3,559.28,356.32
85,4,406.02,443.56
85,5,27.6,440.89
85,6,300.72,341.3
85,7,57.57,182.31
85,8,425.22,202.18
85,9,276.85,440.11
85,10,533.29,234.6
85,11,271.54,443.04
85,13,33.58,355.48
85,14,557.44,444.55
85,15,254.29,316.05
85,17,156.54,411.21
85,18,493.99,395.7
85,19,666.27,443.38
85,20,58.5,308.32
85,22,375.27,355.41
85,24,498.72,385.56
85,25,672.49,444.02
85,26,532.3,442.4
85,28,415.75,347.27
85,29,425.64,443.68
85,30,41.37,441.63
85,32,179.92,429.95
85,33,676.4,258.93
85,34,301.93,441.49
85,37,618.12,443.56
85,40,175.91,442.83
86,1,289.64,406.78
86,2,508.01,445.48
86,3,559.25,356.08
86,4,406.01,443.47
86,5,26.06,440.85
86,6,300.12,339.77
86,7,56.84,180.33
86,8,424.94,200.05
86,9,276.69,440.2
86,10,531.78,233.07
86,11,271.54,443.01
86,13,32.75,355.73
86,14,557.36,444.51
86,15,254.21,316.01
86,16,150.78,441.09
86,17,156.75,425.64
86,18,494.32,392.84
86,19,665.67,443.21
86,20,56.32,306.12
86,22,374.75,354.89
86,24,498.02,383.62
86,26,532.15,442.42
86,28,415.88,347.24
86,29,424.92,443.7
86,30,40.89,441.75
86,33,675.82,257.36
86,34,301.86,441.58
86,37,618.69,443.22
86,40,176.35,443.11
87,1,289.69,406.77
87,2,508.0,445.39
87,3,559.27,354.61
87,4,406.03,443.52
87,5,25.13,440.72
87,6,299.57,338.37
87,7,56.01,178.53
87,8,424.68,198.63
87,10,530.77,232.32
87,11,271.48,442.99
87,12,615.1,360.88
87,13,32.51,355.74
87,14,557.3,444.52
87,15,254.23,316.0
87,16,150.07,441.72
87,17,156.81,437.7
87,18,494.07,389.96
87,20,54.12,305.11
87,22,374.99,354.83
87,24,498.1,381.24
87,25,670.37,444.0
87,26,531.91,442.48
87,28,415.39,347.27
87,29,424.36,443.78
87,30,43.16,441.31
87,32,170.62,434.39
87,33,675.57,255.87
87,34,301.99,441.58
87,37,619.94,442.94
87,38,36.41,429.52
87,40,176.28,442.98
88,1,289.52,406.47
88,2,508.05,445.3
88,3,558.99,353.08
88,4,406.43,443.96
88,5,23.06,441.16
88,6,298.86,336.43
88,7,55.39,176.83
88,8,424.54,196.25
88,9,276.91,439.86
88,10,530.22,231.19
88,11,271.64,443.2
88,12,615.21,360.82
88,13,32.43,356.58
88,14,557.2,444.65
88,15,254.3,316.04
88,16,149.52,441.74
88,17,156.33,437.63
88,18,494.47,386.98
88,19,667.11,443.35
88,20,52.25,303.73
88,22,374.58,353.87
88,24,498.52,379.6
88,26,532.16,442.49
88,28,415.41,347.27
88,29,423.9,443.82
88,30,42.1,441.12
88,31,63.34,441.1
88,33,675.35,253.84
88,34,302.11,441.68
88,36,639.68,446.34
88,37,621.59,443.15
88,38,28.29,440.78
88,40,177.07,443.02
89,1,289.53,406.45
89,2,507.99,445.15
89,3,558.54,351.35
89,4,406.12,443.9
89,5,21.77,441.13
89,6,298.74,334.53
89,7,54.64,175.56
89,8,423.82,194.8
89,9,274.97,440.11
89,10,529.46,230.83
89,11,271.54,443.35
89,13,33.28,357.51
89,14,557.27,444.59
89,15,254.3,316.02
89,16,149.54,441.72
89,17,156.68,436.83
89,18,494.58,384.01
89,19,666.38,443.52
89,20,49.82,303.32
89,21,155.72,429.96
89,22,374.22,353.32
89,24,498.96,377.5
89,26,532.5,442.14
89,28,415.71,347.26
89,29,423.67,444.02
89,30,41.33,441.42
89,31,67.71,442.91
89,32,168.98,442.23
89,33,675.96,251.27
89,34,302.58,441.59
89,36,638.85,445.4
89,37,622.68,442.83
89,38,28.44,440.85
89,40,177.27,442.75
90,1,289.4,406.4
90,2,507.4,444.72
90,3,558.27,349.6
90,4,405.79,443.8
90,5,20.97,441.6
90,6,298.18,333.02
90,7,54.32,174.72
90,8,423.67,193.49
90,9,275.19,440.15
90,10,528.93,230.38
90,11,271.54,443.31
90,12,615.13,359.82
90,13,34.4,359.14
90,14,557.34,444.51
90,15,253.98,315.19
90,16,149.25,443.94
90,17,156.51,437.33
90,18,494.39,380.96
90,19,665.57,443.5
90,20,46.95,302.93
90,21,150.33,438.84
90,22,374.13,352.17
90,24,498.79,375.75
90,26,532.11,442.49
90,28,415.25,347.19
90,29,423.24,444.12
90,30,41.17,441.43
90,31,67.62,442.91
90,32,128.31,439.01
90,33,676.61,249.52
90,34,304.29,440.87
90,36,637.89,444.76
90,37,623.56,442.87
90,38,27.99,440.79
90,40,177.46,443.13
91,1,289.28,406.26
91,2,506.3,444.63
91,3,558.07,348.08
91,4,405.72,443.77
91,5,19.37,442.11
91,6,298.13,331.4
91,7,53.72,173.58
91,8,422.76,191.39
91,9,275.36,439.79
91,10,525.06,227.93
91,11,271.66,443.34
91,12,615.12,358.94
91,13,35.66,360.42
91,14,557.26,444.56
91,15,254.21,315.81
91,16,149.61,443.81
91,17,157.34,437.41
91,18,494.9,378.3
91,19,665.01,443.6
91,20,43.83,302.68
91,22,374.5,351.28
91,24,498.55,373.82
91,26,532.35,442.47
91,28,415.85,347.23
91,29,422.76,444.18
91,30,33.07,414.72
91,31,67.5,442.65
91,32,138.09,439.99
91,33,677.2,246.85
91,34,305.35,440.74
91,36,639.53,444.73
91,37,624.71,442.64
91,38,27.8,440.68
91,40,176.4,442.81
92,1,289.04,406.02
92,2,505.63,444.62
92,3,557.2,346.26
92,4,405.5,443.74
92,5,18.91,442.19
92,6,297.66,329.17
92,7,52.76,172.18
92,8,421.67,190.11
92,9,275.23,439.68
92,10,499.61,222.73
92,11,271.45,443.49
92,12,615.0,358.06
92,13,37.18,361.78
92,14,557.3,444.49
92,15,254.29,315.86
92,16,148.95,444.11
92,17,156.41,437.62
92,18,494.84,375.51
92,19,665.03,443.82
92,20,41.32,302.49
92,21,147.05,437.97
92,22,374.64,350.13
92,24,498.76,371.8
92,26,532.14,442.07
92,28,415.74,347.19
92,29,422.13,443.94
92,30,26.53,373.52
92,31,67.47,442.71
92,32,171.03,441.89
92,33,677.88,244.0
92,34,306.92,440.04
92,36,637.96,444.29
92,37,625.14,442.82
92,38,28.37,440.82
92,40,176.37,441.99
93,1,289.04,406.04
93,2,505.64,444.61
93,3,556.15,344.81
93,4,405.47,443.74
93,5,19.01,442.18
93,6,297.2,327.67
93,7,51.14,170.44
93,8,421.26,187.86
93,9,275.28,439.78
93,10,499.11,222.81
93,11,271.38,443.56
93,12,615.4,356.79
93,13,38.39,363.83
93,14,557.28,444.55
93,15,254.16,315.59
93,17,156.59,437.37
93,18,494.71,372.92
93,19,665.06,443.77
93,20,38.51,302.24
93,21,141.73,440.24
93,22,374.62,349.2
93,24,498.76,369.53
93,26,532.25,441.94
93,28,415.51,347.21
93,29,421.94,443.88
93,30,38.97,370.95
93,31,67.61,442.65
93,33,678.51,241.6
93,34,307.86,440.02
93,36,639.53,443.45
93,37,624.73,442.99
93,38,28.04,440.82
94,1,288.8,405.59
94,2,505.5,444.53
94,3,555.28,343.45
94,4,405.73,443.76
94,5,18.83,442.14
94,6,297.14,325.91
94,7,49.4,168.88
94,8,420.45,185.6
94,9,273.53,440.94
94,10,499.36,221.84
94,12,615.63,356.33
94,13,39.84,364.75
94,14,557.24,444.54
94,15,253.9,314.99
94,16,149.3,442.87
94,17,156.28,437.27
94,18,494.64,370.89
94,19,665.09,443.93
94,20,36.07,301.68
94,21,140.25,440.15
94,22,374.54,348.11
94,24,498.52,367.23
94,26,532.4,442.25
94,28,415.68,347.23
94,29,421.33,443.45
94,30,35.21,421.36
94,31,66.44,442.23
94,33,678.62,239.56
94,34,308.27,440.02
94,36,641.24,443.07
94,37,624.94,443.11
94,38,27.72,440.8
95,1,288.88,405.87
95,2,505.5,444.47
95,3,555.03,342.15
95,4,405.78,443.74
95,5,18.43,442.16
95,6,296.81,323.29
95,7,47.71,168.17
95,8,419.79,184.48
95,9,273.95,440.59
95,10,499.55,220.63
95,12,616.09,355.66
95,13,42.08,366.6
95,14,557.33,444.55
95,15,253.83,314.41
95,17,156.32,437.11
95,18,494.85,368.26
95,19,665.4,443.98
95,20,33.22,301.53
95,21,140.38,441.13
95,22,374.43,347.64
95,24,499.02,364.99
95,26,532.08,442.1
95,28,415.71,347.23
95,29,421.06,443.6
95,30,22.27,427.41
95,31,66.04,441.87
95,33,678.76,237.21
95,34,308.41,440.36
95,36,642.65,442.54
95,37,625.64,443.3
95,38,28.27,441.03
96,1,289.94,406.88
96,2,505.29,443.8
96,3,553.69,341.37
96,4,405.98,443.77
96,5,18.71,442.07
96,6,296.71,321.35
96,7,46.29,167.63
96,8,419.1,182.44
96,9,274.28,440.14
96,10,500.23,219.13
96,11,269.47,444.02
96,12,616.83,354.38
96,13,43.3,368.05
96,14,557.49,444.44
96,15,253.8,313.87
96,17,156.07,437.09
96,18,494.97,366.12
96,19,665.58,443.96
96,20,30.85,301.32
96,21,140.45,441.28
96,22,374.94,346.32
96,24,499.12,362.88
96,26,531.81,442.16
96,28,415.78,347.23
96,29,421.16,443.44
96,31,65.47,441.53
96,33,679.56,234.87
96,34,309.58,440.9
96,36,642.6,442.33
96,37,625.35,443.37
96,38,28.26,440.71
97,1,290.49,407.59
97,2,508.02,436.34
97,3,552.44,340.91
97,4,405.82,443.86
97,5,19.01,441.74
97,6,297.13,319.01
97,7,45.86,167.48
97,8,418.64,181.12
97,9,274.44,439.37
97,10,500.32,217.51
97,11,269.18,443.22
97,12,617.2,353.56
97,13,44.76,369.29
97,14,557.47,444.52
97,15,253.73,313.3
97,17,155.98,437.17
97,18,494.92,364.03
97,20,28.08,301.16
97,21,140.39,441.29
97,22,375.42,345.24
97,24,499.12,361.61
97,26,532.2,442.17
97,28,415.69,347.24
97,29,421.86,443.38
97,31,65.18,441.53
97,32,171.64,440.85
97,33,679.4,232.13
97,34,310.54,441.13
97,36,642.02,442.08
97,37,626.57,443.52
97,38,27.7,441.01
97,40,179.0,440.58
98,1,290.52,407.8
98,2,510.74,444.62
98,3,550.76,340.24
98,4,406.0,443.87
98,5,19.16,441.69
98,6,297.31,317.08
98,7,45.88,167.46
98,8,417.92,179.86
98,9,273.77,439.18
98,10,500.51,215.78
98,11,268.12,442.63
98,12,617.53,352.89
98,13,45.94,370.81
98,14,557.53,444.43
98,15,253.86,312.97
98,17,156.0,437.16
98,18,495.12,361.68
98,19,664.32,444.01
98,20,25.99,300.1
98,21,140.84,441.43
98,22,375.56,344.53
98,24,499.22,360.03
98,25,669.21,443.64
98,26,532.43,442.18
98,28,415.84,347.26
98,29,422.64,443.14
98,31,64.72,441.31
98,33,680.22,229.26
98,34,310.63,441.05
98,36,641.96,441.92
98,37,626.55,443.86
98,38,27.21,441.1
98,40,177.63,445.19
99,1,290.59,407.89
99,2,511.76,445.76
99,3,549.7,340.23
99,4,405.97,443.9
99,5,19.64,441.51
99,6,298.02,314.73
99,7,46.02,167.61
99,8,417.71,178.25
99,9,272.84,439.34
99,10,500.4,213.42
99,11,267.85,442.32
99,12,618.53,351.79
99,13,47.05,372.58
99,14,557.53,444.42
99,15,253.98,312.17
99,17,155.99,437.2
99,18,494.97,360.48
99,19,656.37,431.21
99,20,23.55,299.27
99,21,141.95,441.68
99,22,375.98,342.63
99,24,499.42,358.14
99,25,668.7,443.65
99,26,532.5,442.16
99,28,415.87,347.27
99,29,424.09,442.78
99,31,64.51,441.34
99,33,680.49,226.71
99,34,310.89,440.66
99,36,641.92,441.89
99,37,626.5,444.87
99,38,27.9,440.95
99,41,620.32,430.42
100,1,290.93,408.48
100,2,511.4,446.39
100,3,548.28,339.56
100,4,406.01,443.9
100,5,20.06,441.29
100,6,298.98,312.94
100,7,46.42,167.64
100,8,417.25,176.68
100,9,271.65,439.76
100,10,500.4,211.13
100,11,267.36,442.36
100,12,619.28,350.89
100,13,47.92,374.47
100,14,557.49,444.36
100,15,276.62,294.95
100,17,156.03,437.13
100,18,494.63,357.5
100,19,652.62,430.53
100,20,21.69,298.25
100,21,142.24,441.64
100,22,376.6,341.69
100,24,499.45,356.98
100,25,668.71,443.57
100,26,532.19,442.09
100,28,415.8,347.27
100,29,425.9,442.21
100,31,64.46,441.27
100,33,680.79,224.4
100,34,310.89,440.47
100,36,641.84,441.99
100,37,625.45,440.52
100,38,27.94,440.74
100,40,178.84,443.71
101,1,290.84,408.81
101,2,510.98,445.55
101,3,547.24,339.2
101,4,406.07,443.87
101,5,20.08,441.24
101,6,299.0,311.64
101,7,46.72,167.66
101,8,417.03,175.9
101,9,270.56,439.74
101,10,500.91,209.22
101,11,266.89,442.56
101,12,619.91,349.75
101,13,48.22,376.34
101,14,557.53,444.38
101,15,285.03,263.4
101,18,494.32,355.43
101,19,640.05,431.03
101,20,19.72,297.43
101,21,142.18,441.74
101,22,377.66,341.25
101,24,499.44,355.64
101,25,668.71,443.72
101,26,531.91,441.88
101,28,415.84,347.32
101,29,426.99,441.53
101,31,64.42,441.31
101,32,165.63,438.61
101,33,681.19,221.66
101,34,311.44,440.82
101,36,641.42,442.33
101,37,625.17,444.4
101,38,27.78,440.74
101,40,177.46,443.64
102,1,290.5,408.73
102,2,512.08,445.75
102,3,547.04,339.04
102,4,406.16,443.91
102,5,20.15,441.56
102,6,299.62,310.49
102,7,46.86,167.66
102,8,417.74,174.32
102,9,269.93,439.69
102,10,500.95,206.68
102,11,266.61,442.76
102,12,621.3,348.67
102,13,48.03,378.2
102,14,557.48,444.51
102,15,281.86,243.09
102,18,494.99,352.85
102,19,629.5,434.08
102,20,17.35,296.43
102,21,142.97,441.54
102,22,378.63,340.49
102,24,499.52,354.21
102,25,668.45,443.74
102,26,532.06,441.94
102,28,415.86,347.43
102,29,429.31,441.22
102,31,64.43,441.3
102,32,183.46,442.58
102,33,681.26,218.44
102,34,312.11,441.05
102,36,642.7,442.59
102,37,624.17,444.52
102,38,26.5,440.67
102,40,176.31,441.94
103,1,290.1,408.62
103,2,510.98,445.01
103,3,547.03,338.93
103,4,406.08,443.93
103,5,20.15,441.83
103,6,300.67,308.65
103,7,46.99,167.65
103,8,418.22,172.03
103,10,500.96,204.56
103,11,267.29,441.28
103,12,621.9,347.69
103,13,47.79,380.33
103,14,557.28,444.41
103,15,268.11,239.89
103,17,155.7,437.02
103,18,495.36,350.72
103,20,15.33,295.65
103,21,142.79,441.42
103,22,379.05,339.35
103,24,499.49,352.88
103,25,668.38,443.6
103,26,531.73,442.67
103,28,415.87,347.4
103,29,431.24,441.31
103,31,63.87,441.16
103,32,185.63,441.9
103,33,681.76,216.06
103,34,312.57,441.1
103,36,641.76,441.97
103,37,624.24,443.74
103,38,25.67,439.9
103,40,176.44,442.08
103,41,617.25,435.12
104,1,289.99,408.4
104,2,510.59,444.35
104,3,546.98,338.77
104,4,406.0,443.81
104,5,19.24,442.0
104,6,300.67,307.82
104,7,47.0,167.66
104,8,418.56,170.97
104,9,268.3,439.56
104,10,501.42,202.3
104,11,264.8,425.66
104,12,623.14,346.51
104,13,47.59,382.66
104,14,557.38,444.36
104,15,269.18,244.23
104,17,155.36,436.92
104,18,495.49,348.48
104,20,14.29,295.01
104,21,142.94,441.67
104,22,379.77,338.54
104,24,499.91,351.52
104,25,669.98,443.72
104,26,532.02,442.57
104,28,415.94,347.42
104,29,433.18,441.9
104,31,63.24,440.93
104,32,185.58,441.98
104,33,682.18,213.69
104,34,312.62,441.11
104,36,641.87,441.87
104,38,25.32,439.84
104,40,177.09,441.97
104,41,618.9,440.76
105,1,289.86,408.52
105,2,510.62,445.12
105,3,535.55,334.72
105,4,405.98,443.82
105,5,17.92,441.66
105,6,302.19,306.44
105,7,46.92,167.4
105,8,419.5,168.74
105,9,267.72,439.67
105,10,501.18,200.44
105,11,261.47,376.1
105,12,624.46,344.8
105,13,46.46,385.39
105,14,557.51,444.33
105,15,269.35,248.24
105,17,155.59,437.16
105,18,495.57,346.87
105,20,13.54,294.3
105,21,143.09,441.79
105,22,380.49,337.6
105,24,500.29,349.99
105,25,670.63,443.81
105,26,531.77,442.39
105,28,415.88,347.42
105,29,432.35,442.03
105,31,62.07,440.93
105,32,184.76,442.02
105,33,682.85,210.7
105,34,312.92,441.22
105,36,641.98,441.79
105,37,626.34,444.64
105,38,25.45,439.41
105,40,177.26,442.09
105,41,617.58,442.18
106,1,289.71,408.51
106,2,509.6,445.18
106,3,496.66,326.92
106,4,406.03,443.8
106,5,17.13,441.66
106,6,303.05,305.37
106,7,46.76,167.24
106,8,420.03,167.18
106,9,267.45,439.93
106,10,501.78,198.07
106,11,259.16,343.16
106,12,625.3,343.55
106,13,46.18,387.8
106,14,557.53,444.33
106,15,269.56,246.77
106,18,495.82,345.36
106,21,142.61,442.03
106,22,381.41,336.66
106,24,500.63,348.99
106,25,671.14,443.75
106,26,531.24,442.46
106,28,415.83,347.47
106,29,432.96,442.1
106,31,61.2,441.06
106,33,682.83,208.22
106,34,313.31,441.43
106,36,641.68,441.66
106,37,629.6,444.26
106,38,25.51,439.17
106,40,177.41,442.07
106,41,615.7,443.94
107,1,289.74,408.53
107,2,509.46,445.12
107,3,496.82,326.68
107,4,406.04,443.76
107,5,16.14,441.54
107,6,303.72,304.04
107,7,45.29,165.98
107,8,420.48,165.67
107,9,267.26,440.31
107,10,501.65,195.58
107,11,267.05,333.54
107,12,626.33,341.73
107,13,45.37,389.63
107,14,557.56,444.32
107,15,269.77,245.22
107,17,155.1,436.61
107,18,495.87,345.2
107,21,142.88,442.01
107,22,381.58,336.04
107,24,500.64,348.65
107,25,672.47,443.64
107,26,530.18,442.57
107,28,415.86,347.47
107,29,432.8,442.14
107,31,60.41,441.17
107,33,683.43,205.51
107,34,313.62,441.84
107,36,641.66,441.5
107,37,632.36,444.2
107,38,25.67,438.97
107,40,180.67,441.77
107,41,615.39,444.85
108,1,289.72,408.67
108,2,508.64,444.9
108,3,496.87,326.72
108,4,406.08,443.83
108,5,15.53,441.63
108,6,304.42,302.57
108,7,38.85,157.11
108,8,421.63,163.88
108,9,267.0,440.46
108,10,502.61,192.94
108,11,264.88,334.43
108,12,627.2,340.12
108,13,44.57,391.82
108,14,557.57,444.26
108,15,270.06,243.99
108,17,155.89,436.53
108,18,496.33,344.94
108,21,142.7,442.12
108,22,381.77,335.77
108,24,500.72,348.5
108,25,673.57,443.71
108,26,528.79,442.19
108,28,416.67,347.7
108,29,432.57,441.97
108,31,59.66,441.19
108,33,683.15,203.61
108,34,313.62,441.86
108,36,640.76,441.56
108,37,635.39,443.96
108,38,25.0,438.45
108,40,180.91,441.77
108,41,615.35,444.92
109,1,289.43,408.78
109,2,507.89,444.64
109,3,496.76,326.03
109,4,406.08,443.85
109,5,17.5,441.21
109,6,305.32,301.06
109,7,35.02,144.74
109,8,422.05,162.24
109,9,266.92,440.67
109,10,503.21,190.93
109,11,269.87,353.33
109,12,627.23,338.14
109,13,43.96,393.39
109,14,557.59,444.24
109,15,271.03,243.19
109,18,496.62,344.71
109,21,143.0,442.04
109,22,381.72,335.23
109,24,500.59,348.35
109,25,673.67,443.75
109,26,528.24,441.96
109,28,415.28,347.57
109,29,432.0,441.77
109,31,59.11,441.16
109,33,683.29,201.33
109,34,313.49,441.77
109,36,640.88,442.17
109,38,25.19,438.24
109,40,180.57,441.52
109,41,616.06,444.83
110,1,289.16,408.76
110,2,506.38,444.26
110,3,496.75,325.9
110,4,406.44,443.97
110,5,19.94,441.17
110,6,306.26,299.56
110,7,35.55,144.35
110,8,422.15,161.07
110,9,266.75,440.62
110,10,503.49,189.07
110,11,257.15,367.01
110,12,628.19,335.83
110,13,43.45,395.1
110,14,557.61,444.28
110,15,271.58,242.1
110,18,496.67,344.13
110,19,621.05,415.63
110,21,143.45,442.01
110,22,381.48,334.75
110,24,500.57,348.45
110,25,673.64,443.73
110,26,527.17,441.86
110,28,415.2,347.7
110,29,430.22,442.09
110,31,58.3,441.22
110,33,682.9,199.15
110,34,313.11,441.69
110,36,641.15,442.11
110,38,25.49,438.04
110,40,180.2,441.27
111,1,289.13,408.73
111,2,504.98,444.21
111,3,496.93,325.53
111,4,406.4,443.97
111,5,19.75,441.02
111,6,307.84,298.17
111,7,35.54,144.05
111,8,422.95,159.14
111,9,265.06,430.59
